pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
520293052,cnf_proj/bvsub_08985.smt2.cnf.xz,13219470,igrev2,34949,control_noelim.sh,568386,complete,1088.37,1088.19,454812,UNSAT
520293054,cnf_proj/bvsub_12973.smt2.cnf.xz,13219655,igrev2,34949,control.sh,568380,complete,2056.85,2069.65,3792280,UNSAT
520293055,cnf_proj/bvsub_12973.smt2.cnf.xz,13219655,igrev2,34949,control_noelim.sh,568386,complete,1313.67,1313.83,634680,UNSAT
520293057,cnf_proj/bvsub_19952.smt2.cnf.xz,13219521,igrev2,34949,control.sh,568380,timeout (wallclock),4952.92,5000.03,1.27E+07,UNSAT
520293058,cnf_proj/bvsub_19952.smt2.cnf.xz,13219521,igrev2,34949,control_noelim.sh,568386,complete,4218.38,4218.56,682720,UNSAT
520293060,cnf_proj/bvurem_20.smt2.cnf.xz,13219621,igrev2,34949,control.sh,568380,timeout (wallclock),4995.01,5000.02,270272,UNKNOWN
520293061,cnf_proj/bvurem_20.smt2.cnf.xz,13219621,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4994.38,5000.02,276032,UNKNOWN
520293063,cnf_proj/Circuit_multiplier18.cnf.xz,13219645,igrev2,34949,control.sh,568380,timeout (wallclock),4996.32,5000.02,290760,UNKNOWN
520293064,cnf_proj/Circuit_multiplier18.cnf.xz,13219645,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4996.15,5000.02,347404,UNKNOWN
520293066,cnf_proj/Circuit_multiplier22.cnf.xz,13219626,igrev2,34949,control.sh,568380,complete,1381.3,1382.25,485648,SAT-INCORRECT
520293067,cnf_proj/Circuit_multiplier22.cnf.xz,13219626,igrev2,34949,control_noelim.sh,568386,complete,418.467,419.29,298764,SAT-INCORRECT
520293069,cnf_proj/Circuit_multiplier24.cnf.xz,13219454,igrev2,34949,control.sh,568380,timeout (wallclock),4998.24,5000.75,1555348,SAT-INCORRECT
